,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
0,62535,3.1267500000000004,1.4897886715037607,1.3673468819566459,2.7539000000000002,4.2437000000000005,1.5972,3.087,0.3273804652076411,3.05455,13.67346881956647,seed1-gleak-01_vars.pkl,Transient,1,-0.1
1,123626,6.1813,0.9729689133153072,4.58459537727127,5.84095,6.8139,1.8782499999999995,2.8512499999999994,0.3516607177395249,2.8436500000000002,45.84595377271273,seed1-gleak-01_vars.pkl,Transient,1,-0.1
2,180499,9.02495,0.96969432598219,4.745821086657003,8.6922,9.661850000000001,1.906649999999999,2.8763500000000004,0.3476386643722515,2.87655,47.45821086657005,seed1-gleak-01_vars.pkl,Transient,1,-0.1
3,238030,11.9015,0.9828584267500323,4.782238794892351,11.5685,12.551400000000001,1.9107000000000003,2.893550000000001,0.3462184292069866,2.888350000000001,47.822387948923506,seed1-gleak-01_vars.pkl,Transient,1,-0.1
4,295797,14.789850000000001,0.9864526059091412,4.78927151294409,14.462050000000001,15.448500000000001,1.9166000000000007,2.9030500000000004,0.3441452292867589,2.905750000000001,47.89271512944093,seed1-gleak-01_vars.pkl,Transient,1,-0.1
5,353912,17.695600000000002,0.9782923814920244,4.791877205165662,17.3651,18.343400000000003,1.9186499999999995,2.8968999999999987,0.34567986587621213,2.8928499999999993,47.91877205165666,seed1-gleak-01_vars.pkl,Transient,1,-0.1
6,411769,20.58845,0.9817946751514974,4.799367969132419,20.262050000000002,21.243850000000002,1.9090000000000025,2.8908000000000023,0.3454828122300915,2.8945000000000007,47.9936796913242,seed1-gleak-01_vars.pkl,Transient,1,-0.1
7,469659,23.482950000000002,0.9776841871392855,4.787444359368173,23.15285,24.1305,1.9082000000000008,2.8858999999999995,0.34687895658809886,2.8828499999999977,47.874443593681725,seed1-gleak-01_vars.pkl,Transient,1,-0.1
8,527316,26.3658,0.9808547697207832,4.79144446010968,26.03875,27.0196,1.9086999999999996,2.88955,0.34572169403630054,2.892500000000002,47.914444601096804,seed1-gleak-01_vars.pkl,Transient,1,-0.1
9,585166,29.258300000000002,0.9813630225491711,4.795242406617916,28.9283,29.909650000000003,1.903649999999999,2.884999999999998,0.3465303647232091,2.885749999999998,47.95242406617915,seed1-gleak-01_vars.pkl,Transient,1,-0.1
10,642881,32.14405,0.9851894581115398,4.7878983010891645,31.81325,32.79845,1.9100499999999982,2.8952500000000008,0.34540524670569733,2.895150000000001,47.87898301089167,seed1-gleak-01_vars.pkl,Control,1,-0.1
11,700784,35.0392,0.9807410484357039,4.789889132712872,34.70855,35.6893,1.9070499999999981,2.8877999999999986,0.34614652382353434,2.8889500000000012,47.89889132712872,seed1-gleak-01_vars.pkl,Control,1,-0.1
12,758563,37.92815,0.9776397757442843,4.782313025092151,37.5963,38.57395,1.9172000000000011,2.8948500000000053,0.34582331886639134,2.8916499999999985,47.82313025092152,seed1-gleak-01_vars.pkl,Control,1,-0.1
13,816396,40.8198,0.9844222629861034,4.796358429691395,40.4912,41.4756,1.903100000000002,2.8875499999999974,0.3461105823310543,2.889250000000004,47.963584296913936,seed1-gleak-01_vars.pkl,Control,1,-0.1
14,874181,43.709050000000005,0.9776158174254582,4.781325802215413,43.3787,44.356300000000005,1.907899999999998,2.8855000000000004,0.3466264579975394,2.8849499999999964,47.81325802215415,seed1-gleak-01_vars.pkl,Control,1,-0.1
15,931880,46.594,0.980538154966652,4.788123500312992,46.2642,47.24475,1.9084999999999965,2.8890499999999975,0.345721694036301,2.8924999999999983,47.881235003129945,seed1-gleak-01_vars.pkl,Control,1,-0.1
