,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
0,61892,3.0946000000000002,1.4285044997700043,1.4066252973427833,2.77955,4.20805,1.6459000000000001,3.0744000000000002,0.32555792489378665,3.071650000000001,14.066252973427835,seed1-gleak-01_vars.pkl,Transient,1,-0.1
1,123325,6.166250000000001,0.9498476333353997,4.690889354106083,5.85395,6.803800000000001,1.90015,2.8500000000000005,0.35063728326232935,2.8519499999999995,46.90889354106081,seed1-gleak-01_vars.pkl,Transient,1,-0.1
2,180364,9.0182,0.9583922035346114,4.847762758147965,8.70395,9.66235,1.9120500000000007,2.87045,0.34932667283810453,2.8626500000000004,48.477627581479695,seed1-gleak-01_vars.pkl,Transient,1,-0.1
3,237617,11.88085,0.9800849122030545,4.892650853797576,11.57445,12.55455,1.9240999999999993,2.9041999999999994,0.34572767031409357,2.89245,48.92650853797579,seed1-gleak-01_vars.pkl,Transient,1,-0.1
4,295466,14.7733,0.9698685064187711,4.8988526670581365,14.4786,15.448500000000001,1.929199999999998,2.899049999999999,0.34467901766479975,2.901249999999999,48.98852667058138,seed1-gleak-01_vars.pkl,Transient,1,-0.1
5,353491,17.67455,0.9464195496055356,4.900044475778422,17.37765,18.3241,1.9448500000000024,2.891250000000003,0.34522042324023855,2.8967000000000027,49.00044475778425,seed1-gleak-01_vars.pkl,Transient,1,-0.1
6,411425,20.571250000000003,0.9709001452339988,4.916769362668795,20.268900000000002,21.239800000000002,1.9191499999999984,2.8900499999999987,0.3459250034592502,2.8907999999999987,49.167693626687935,seed1-gleak-01_vars.pkl,Transient,1,-0.1
7,469241,23.46205,0.9619415808440827,4.9020786365888895,23.15895,24.120900000000002,1.9284500000000016,2.8903500000000015,0.3465723989741456,2.8854000000000006,49.02078636588891,seed1-gleak-01_vars.pkl,Transient,1,-0.1
8,526949,26.347450000000002,0.957058724778684,4.9069887218315955,26.049300000000002,27.006400000000003,1.9506000000000014,2.9076500000000003,0.3458950900191972,2.89105,49.069887218315934,seed1-gleak-01_vars.pkl,Transient,1,-0.1
9,584770,29.238500000000002,0.949999523160857,4.918181891208093,28.957,29.907,1.9135500000000008,2.86355,0.3465303647232087,2.8857500000000016,49.18181891208094,seed1-gleak-01_vars.pkl,Transient,1,-0.1
10,642485,32.12425,0.9861588127355674,4.901967755585503,31.820500000000003,32.806650000000005,1.906799999999997,2.892949999999999,0.3463623296330293,2.8871499999999983,49.01967755585501,seed1-gleak-01_vars.pkl,Control,1,-0.1
11,700228,35.0114,0.9654842574817362,4.903987907468938,34.71345,35.67895,1.9234500000000025,2.8889500000000012,0.34556041259913256,2.8938500000000005,49.039879074689395,seed1-gleak-01_vars.pkl,Control,1,-0.1
12,758105,37.90525,0.94985703639118,4.897825564455495,37.6024,38.5523,1.9507499999999993,2.900599999999997,0.3455066855543653,2.894300000000001,48.97825564455495,seed1-gleak-01_vars.pkl,Control,1,-0.1
13,815991,40.79955,0.9691721598672622,4.903485045992284,40.50305,41.4722,1.9125000000000014,2.881700000000002,0.34633833792231655,2.887349999999998,49.03485045992284,seed1-gleak-01_vars.pkl,Control,1,-0.1
14,873738,43.6869,0.9572571680021938,4.89282171945451,43.384750000000004,44.342,1.926249999999996,2.883499999999998,0.34662645799753855,2.8849500000000035,48.92821719454511,seed1-gleak-01_vars.pkl,Control,1,-0.1
15,931437,46.571850000000005,0.9484429931926134,4.901877877726797,46.26825,47.2167,1.9444000000000017,2.892850000000003,0.34662045060658603,2.884999999999998,49.01877877726801,seed1-gleak-01_vars.pkl,Control,1,-0.1
16,989137,49.45685,0.9644496874027886,4.909446461639135,49.161100000000005,50.1255,1.9444000000000017,2.908850000000001,0.3458711629917856,2.8912499999999994,49.094464616391384,seed1-gleak-01_vars.pkl,Control,1,-0.1
17,1046962,52.3481,0.934330406634172,4.892066039546698,52.069900000000004,53.004250000000006,1.9306999999999945,2.8650499999999965,0.34613454249666875,2.8890499999999975,48.920660395467,seed1-gleak-01_vars.pkl,Control,1,-0.1
18,1104743,55.23715,0.9762380389252329,4.90365513037365,54.93495,55.9112,1.9087500000000048,2.8849500000000035,0.34690302325984707,2.8826500000000053,49.0365513037365,seed1-gleak-01_vars.pkl,Control,1,-0.1
19,1162396,58.119800000000005,0.9539290077364772,4.897518628829239,57.819900000000004,58.77385,7.362299999999998,8.316199999999995,0.11880788171487307,8.416949999999993,48.975186288292406,seed1-gleak-01_vars.pkl,Control,1,-0.1
20,1330735,66.53675,1.0189463945101482,3.699542482574735,66.13615,67.15505,1.8825000000000074,2.901450000000011,0.2671118530884804,3.7437500000000057,36.995424825747385,seed1-gleak-01_vars.pkl,Transient,1,-0.1
21,1405610,70.2805,1.712805277507787,2.296680592701243,69.0376,70.7504,5.135800000000003,6.8485999999999905,0.16665000166649985,6.000600000000006,22.96680592701243,seed1-gleak-01_vars.pkl,Transient,1,-0.1
22,1525622,76.28110000000001,0.9791172357139527,4.226943613865217,75.8862,76.8653,1.926249999999996,2.9054,0.26263952724885165,3.80749999999999,42.26943613865219,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
23,1601772,80.0886,1.6993379774027155,2.380098748067738,78.7916,80.49090000000001,5.114799999999988,6.814149999999998,0.16943121939648587,5.902100000000004,23.80098748067737,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
24,1719814,85.9907,0.9416647514348734,4.291668273275668,85.6057,86.54740000000001,1.9209499999999906,2.8626000000000005,0.2626947224630253,3.8067000000000064,42.9166827327567,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
25,1795948,89.79740000000001,1.8006098855632124,2.2600799728652206,88.4683,90.26895,5.1603000000000065,6.960900000000009,0.1662703889064399,6.0142999999999915,22.60079972865221,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
26,1916234,95.8117,0.9401244028714486,4.302397319923301,95.42925000000001,96.36935000000001,2.670049999999989,3.61014999999999,0.2606576392237616,3.836449999999999,43.023973199233,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
27,1992963,99.64815,0.8968107057435322,6.534413395133196,99.03935,99.93615,0.07135000000000957,0.9681500000000085,1.9636720667648169,0.5092500000000086,23.3316413268955,seed1-gleak-01_vars.pkl,DAMGO,1,-0.1
28,2003148,100.15740000000001,1.1915606901452878,6.408998766987764,100.00750000000001,101.19905,1.841300000000004,3.0328499999999963,0.30695561421818507,3.2577999999999894,64.08998766987767,seed1-gleak-01_vars.pkl,Transient,1,-0.1
29,2068304,103.4152,0.9552697596359883,4.624826231019171,103.04035,103.99565000000001,1.9979000000000013,2.953150000000008,0.3489305279318875,2.8659000000000106,46.24826231019174,seed1-gleak-01_vars.pkl,Transient,1,-0.1
30,2125622,106.28110000000001,0.9518092994283187,4.962668102557124,105.99355,106.94535,1.9514999999999958,2.9032999999999873,0.3448573152858008,2.8997499999999974,49.62668102557125,seed1-gleak-01_vars.pkl,Transient,1,-0.1
31,2183617,109.18085,0.9457532065369422,4.911721934517345,108.8968,109.8426,1.9115500000000054,2.8573000000000093,0.3478805378233116,2.8745499999999993,49.11721934517349,seed1-gleak-01_vars.pkl,Transient,1,-0.1
32,2241108,112.0554,0.9447426888494753,4.911927154036356,111.75410000000001,112.69885000000001,1.9340499999999992,2.8787999999999982,0.3467827232847256,2.883650000000003,49.11927154036356,seed1-gleak-01_vars.pkl,Wash,1,-0.1
33,2298781,114.93905000000001,0.9697754909069278,4.899161435029555,114.63295000000001,115.6027,1.9180000000000064,2.8877999999999986,0.34683083326107644,2.883250000000004,48.991614350295535,seed1-gleak-01_vars.pkl,Wash,1,-0.1
34,2356446,117.82230000000001,0.9843566178438021,4.898614256087235,117.5207,118.50505000000001,1.9154499999999928,2.899799999999999,0.3453694589787429,2.8954499999999967,48.98614256087236,seed1-gleak-01_vars.pkl,Wash,1,-0.1
35,2414355,120.71775000000001,0.9759699825480348,4.907249171241851,120.42055,121.3965,1.9172499999999957,2.8932499999999948,0.34530982924428955,2.895949999999999,49.072491712418525,seed1-gleak-01_vars.pkl,Wash,1,-0.1
36,2472274,123.61370000000001,0.9453457938995912,4.902482131569684,123.3138,124.25915,1.9375500000000017,2.8829000000000065,0.3465844106332096,2.885300000000001,49.024821315696826,seed1-gleak-01_vars.pkl,Wash,1,-0.1
37,2529980,126.49900000000001,0.9679813609927195,4.893441994343739,126.1967,127.16465000000001,1.9262000000000086,2.894200000000012,0.34547087680508737,2.8945999999999827,48.9344199434374,seed1-gleak-01_vars.pkl,Wash,1,-0.1
38,2587872,129.3936,0.9506449841369875,4.908733581941711,129.09085000000002,130.0415,1.949549999999988,2.900199999999984,0.34677671047612385,2.8837000000000046,49.08733581941715,seed1-gleak-01_vars.pkl,Wash,1,-0.1
39,2645546,132.2773,0.9470244672723115,4.898943115370173,131.99105,132.93810000000002,1.9225999999999885,2.8695999999999913,0.34683684794672387,2.8832000000000164,48.98943115370176,seed1-gleak-01_vars.pkl,Wash,1,-0.1
40,2703210,135.1605,0.9479026558911195,4.898536966208383,134.8607,135.8086,1.9293499999999995,2.8772500000000036,0.3475661679092157,2.8771500000000003,48.98536966208381,seed1-gleak-01_vars.pkl,Wash,1,-0.1
41,2760753,138.03765,0.9722013274497353,4.898651375498666,137.7379,138.7101,1.5928499999999985,2.5650500000000136,0.40333151834150366,2.4793499999999824,48.98651375498669,seed1-gleak-01_vars.pkl,Wash,1,-0.1
42,2810340,140.517,1.143866831366159,5.6408867006999515,140.303,141.44685,1.8577000000000226,3.001550000000009,0.3284773432752467,3.044350000000008,56.40886700699951,seed1-gleak-01_vars.pkl,Transient,1,-0.1
43,2871227,143.56135,1.0871130964293845,5.155030223770204,143.30450000000002,144.39165,1.8213499999999954,2.9084499999999878,0.3412503412503422,2.9303999999999917,51.55030223770202,seed1-gleak-01_vars.pkl,Transient,1,-0.1
44,2929835,146.49175,1.0758144994346426,5.142937860712834,146.213,147.2888,1.824150000000003,2.9000000000000057,0.34416891810500533,2.905550000000005,51.42937860712833,seed1-gleak-01_vars.pkl,Transient,1,-0.1
45,2987946,149.3973,1.094078730617906,5.140727586088687,149.11295,150.20705,1.814300000000003,2.9083499999999844,0.3456738912509941,2.8928999999999974,51.40727586088691,seed1-gleak-01_vars.pkl,Transient,1,-0.1
46,3045804,152.2902,1.0728322336308658,5.1448230223658555,152.02135,153.09415,1.8256999999999834,2.89855,0.3429178883116419,2.916150000000016,51.4482302236586,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
47,3104127,155.20635000000001,1.0887608680919512,5.13908253762645,154.9199,156.00865000000002,1.8316999999999837,2.920500000000004,0.34464338026227526,2.901549999999986,51.39082537626452,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
48,3162158,158.1079,1.0640762741987362,5.140578621467242,157.84035,158.90445,1.8204000000000065,2.8844500000000153,0.3446315027656657,2.901650000000018,51.405786214672446,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
49,3220191,161.00955000000002,1.0827938531515189,5.1474457501185285,160.72480000000002,161.8076,1.8389500000000112,2.921750000000003,0.34609261438360966,2.889399999999995,51.4744575011853,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
50,3277979,163.89895,1.070300610374287,5.135066396285573,163.64655000000002,164.71685,1.8294500000000085,2.899749999999983,0.34316501089548873,2.914050000000003,51.350663962855734,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
51,3336260,166.81300000000002,1.0706249561529375,5.144147937016221,166.5463,167.61695,1.8205499999999972,2.8911500000000103,0.34353046256376957,2.9109499999999855,51.44147937016221,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
52,3394479,169.72395,1.0789423934354447,5.144096871288909,169.43745,170.5164,1.8478999999999814,2.926799999999986,0.3451787162803533,2.8970500000000072,51.440968712889074,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
53,3452420,172.621,1.0658260425011161,5.142358130494571,172.36425,173.4301,1.8263500000000192,2.892150000000015,0.3427122245450492,2.917900000000003,51.423581304945714,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
54,3510778,175.5389,1.0979375656155637,5.148447639369344,175.25645,176.3544,1.8150499999999852,2.9129999999999825,0.3432062326251838,2.9137000000000057,51.48447639369346,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
55,3569052,178.45260000000002,1.073793298730976,5.141313145365416,178.16945,179.2432,7.807299999999998,8.881100000000004,0.11200905033126704,8.927849999999978,51.413131453654174,seed1-gleak-01_vars.pkl,$G_{Leak}$,1,-0.1
56,3747609,187.38045,1.023499831968872,4.455559493729602,187.0505,188.074,2.1735999999999933,3.197100000000006,0.287430657353912,3.4791000000000167,44.555594937296036,seed1-gleak-01_vars.pkl,Transient,1,-0.1
57,3817191,190.85955,1.1539172683573096,3.73868751183484,190.24765000000002,191.40155000000001,2.0689999999999884,3.2229499999999973,0.2801041987619397,3.5700999999999965,37.38687511834841,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
58,3888593,194.42965,1.441414373422251,3.4788880371782653,193.47060000000002,194.912,2.3454499999999996,3.786900000000003,0.2663151306941498,3.7549500000000084,34.788880371782675,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
59,3963692,198.18460000000002,1.41578517636701,3.559126382883207,197.25745,198.67325,2.305550000000011,3.7213000000000136,0.27123057311020243,3.68689999999998,35.59126382883211,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
60,4037430,201.8715,1.3909926969626454,3.6263465723190578,200.97875000000002,202.36975,2.1628499999999917,3.553849999999983,0.27199412492690006,3.6765500000000206,36.26346572319062,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
61,4110961,205.54805000000002,1.5066290316386148,3.626672126985632,204.5326,206.03925,2.381149999999991,3.887750000000011,0.26941469657169836,3.711749999999995,36.26672126985635,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
62,4185196,209.2598,1.351561813821923,3.6061939918371735,208.42035,209.77190000000002,2.1265999999999963,3.4781499999999994,0.27080456034879613,3.692700000000002,36.06193991837175,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
63,4259050,212.95250000000001,1.5560009103673977,3.6238716493317398,211.89855,213.45455,2.295649999999995,3.8516500000000065,0.27169483236428854,3.6805999999999983,36.23871649331744,seed1-gleak-01_vars.pkl,DAMGO + $G_{Leak}$,1,-0.1
