,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
6342,443798,22.1899,1.1082843550929655,4.505992967453956,21.7394,22.8477,1.5507500000000007,2.6590500000000006,0.3761165961448047,2.6587500000000013,37.5310820348692,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6343,496973,24.848650000000003,1.1364938816392445,4.357763357004345,24.39845,25.5349,1.5626999999999995,2.6991999999999976,0.3677822728944468,2.7189999999999976,37.617483325460086,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6344,551353,27.56765,1.119540520270716,4.53410773751115,27.09765,28.21715,1.5867000000000004,2.7062500000000007,0.3712090278035563,2.6938999999999993,37.22480523044104,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6345,605231,30.26155,1.1695469853476157,4.280645656560097,29.80385,30.9734,1.6239499999999971,2.793499999999998,0.35663974036626894,2.8039500000000004,38.178855436981934,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6346,661310,33.0655,1.1761011298169557,4.524150578427353,32.59735,33.773450000000004,1.5540999999999983,2.7302000000000035,0.36621987841500003,2.7306000000000026,37.65123012534927,seed19-gleak-01_vars.pkl,Control,19,-0.1
6347,715922,35.7961,1.1247161188068275,4.325800912674303,35.32755,36.45225,1.5412000000000035,2.6659000000000006,0.378257744827325,2.6437000000000026,37.86092159519423,seed19-gleak-01_vars.pkl,Control,19,-0.1
6348,768796,38.439800000000005,1.1512547583944224,4.275599858364032,37.993500000000004,39.14475,1.5964000000000027,2.74765,0.364172690689926,2.7459499999999935,37.908765049176665,seed19-gleak-01_vars.pkl,Control,19,-0.1
6349,823715,41.18575,1.1188009809518873,4.29968076683258,40.7411,41.8599,1.5333499999999987,2.652149999999999,0.37552338571884536,2.662950000000002,37.20988426289083,seed19-gleak-01_vars.pkl,Control,19,-0.1
6350,876974,43.8487,1.1629618728152418,4.285213844877553,43.3933,44.556250000000006,1.5810499999999976,2.7440500000000014,0.3664278778329454,2.729050000000001,38.23891075909774,seed19-gleak-01_vars.pkl,Control,19,-0.1
6351,931555,46.57775,1.107589852058678,4.6017326104753735,46.1373,47.2449,1.5797500000000042,2.687350000000002,0.37114702989589327,2.69435,37.43516644442198,seed19-gleak-01_vars.pkl,Control,19,-0.1
6352,985442,49.2721,1.1429907363057952,4.445060629621523,48.8247,49.9677,1.6185500000000062,2.7615499999999997,0.3614936919350756,2.766300000000001,38.23394920093673,seed19-gleak-01_vars.pkl,Control,19,-0.1
6353,1040768,52.0384,1.1252711932056934,4.4510609449939835,51.58625,52.7115,1.5664500000000032,2.691749999999999,0.37342693901938073,2.677900000000001,38.10390682279988,seed19-gleak-01_vars.pkl,Control,19,-0.1
6354,1094326,54.716300000000004,1.109577892678359,4.375535014811383,54.277950000000004,55.387550000000005,1.5970999999999975,2.7066499999999962,0.3696311081540626,2.7053999999999974,38.38859661653017,seed19-gleak-01_vars.pkl,Control,19,-0.1
6355,1148434,57.4217,1.1072571237378288,4.367746774963308,56.9846,58.0919,1.4251500000000021,2.5324000000000026,0.3939179075080749,2.5386000000000024,38.504029360827595,seed19-gleak-01_vars.pkl,Control,19,-0.1
