,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
3087,566125,28.306250000000002,1.1508495294857422,2.94680674499946,27.6069,28.75775,1.245049999999999,2.395900000000001,0.4119973632168756,2.427199999999999,23.98252728235129,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3088,614669,30.73345,1.1463906546780083,3.0794401573335293,30.0028,31.1492,1.364499999999996,2.510849999999998,0.4373974849644616,2.286249999999999,25.464066615682796,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3089,660394,33.0197,1.0996256135313422,3.098582636573852,32.51365,33.6133,1.1627500000000026,2.262350000000005,0.3309395373465265,3.0217000000000027,21.654442444275965,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3090,720828,36.0414,1.595189925804653,3.1702840964578165,34.776,36.3712,1.4151999999999987,3.010399999999997,0.4331911022547596,2.3084500000000006,20.422454665793943,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3091,766997,38.34985,1.0781078768057457,3.4602221995341296,37.78645,38.86455,1.3405500000000004,2.4186499999999995,0.39814464594987425,2.511649999999996,29.164902915091414,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3092,817230,40.8615,1.1725892215316476,3.1920541610452773,40.20505,41.37765,1.3915000000000006,2.5641000000000034,0.39356908121297896,2.540850000000006,25.82179208651068,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3093,868047,43.402350000000006,1.1529091563351803,3.256290515667768,42.769200000000005,43.9221,1.1433000000000035,2.2962500000000006,0.37661237171641154,2.6552499999999952,23.219196344118277,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3094,921152,46.0576,1.4108269956328616,2.49009078582446,45.065400000000004,46.47625,1.212849999999996,2.623649999999998,0.4233521019431865,2.362099999999998,14.407229953568383,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3095,968394,48.4197,1.2317670259464126,3.236757449660363,47.68905,48.92085,1.3985000000000056,2.6302500000000038,0.40845501889104435,2.4482500000000016,25.6613609533627,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3096,1017359,50.86795,1.1689523895432183,3.41649325121125,50.319300000000005,51.48825,1.286750000000005,2.4557,0.3667436828400629,2.726700000000001,28.405280202398885,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3097,1071893,53.59465,1.254514056133444,3.0585470921496523,52.775000000000006,54.029500000000006,1.348399999999998,2.602899999999998,0.39051059259982446,2.5607499999999987,23.39130562615884,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3098,1123108,56.1554,1.1961735572699108,3.192459100583932,55.377950000000006,56.5741,1.3494000000000028,2.5456000000000003,0.40543279951348005,2.4665000000000035,25.25747690996392,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3099,1172438,58.621900000000004,1.2124415425541346,3.279400692444071,57.923500000000004,59.13595,40.8179,42.0303,0.02404554225703482,41.58775000000001,27.101448324979188,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Control,21,-0.1
3100,2004193,100.20965000000001,1.4161207860695315,5.9213923456762885,99.9538,101.36995,1.8229500000000058,3.239050000000006,0.2760715025191529,3.622249999999994,55.595619672827794,seed21-gleak-01_damgo_to_high_gl_vars.pkl,DAMGO,21,-0.1
3101,2076638,103.8319,1.207794731425564,3.3893502884360593,103.19290000000001,104.4007,1.3712000000000018,2.5789999999999935,0.3767826529266595,2.654049999999998,29.23528200126554,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3102,2129719,106.48595,1.161114914364484,3.0878073684955964,105.77185,106.933,1.2049999999999983,2.366100000000003,0.4615100609193261,2.166800000000009,25.114524282638435,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3103,2173055,108.65275000000001,1.2004088704969036,2.752960894892272,108.138,109.33840000000001,1.2469999999999999,2.447400000000002,0.40368972407807446,2.4771499999999946,20.733600373435497,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3104,2222598,111.1299,1.1793042264197489,3.4169932382883914,110.58535,111.76465,1.4070499999999981,2.586349999999996,0.3807420662871929,2.6264500000000055,27.52514850252293,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
