,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,run_seed
57,3427469,171.37345000000002,0.9919019361593295,4.244792107578299,171.03810000000001,172.03,1.8853500000000167,2.8772500000000036,0.34719811124227457,2.880200000000002,42.447921075783,31
58,3485073,174.25365000000002,1.0073435081845616,4.226626696231747,173.91535000000002,174.92270000000002,1.895249999999976,2.9025999999999783,0.34422815442075144,2.9050499999999886,42.26626696231745,31
59,3543174,177.1587,1.0087417338654865,4.205817114125708,176.818,177.82675,1.8670999999999935,2.875850000000014,0.3476628365810834,2.876350000000002,42.05817114125711,31
60,3600701,180.03505,1.009507184009254,4.198402149041357,179.6938,180.7033,1.870049999999992,2.8795499999999947,0.345578325327436,2.8936999999999955,41.98402149041361,31
61,3658575,182.92875,0.9916588462400251,4.215455798386756,182.57335,183.565,1.8749500000000126,2.8666000000000054,0.3479773814702043,2.873750000000001,42.154557983867576,31
62,3716050,185.8025,0.990635023688106,4.192110942203982,185.43995,186.4306,1.863900000000001,2.854549999999989,0.35112359550561634,2.848000000000013,41.921109422039805,31
63,3773010,188.65050000000002,1.0072541105410084,4.170363179819368,188.29455000000002,189.30180000000001,1.8833500000000072,2.890650000000022,0.3440090818397631,2.906899999999979,41.703631798193726,31
64,3831148,191.5574,1.0137618407141185,4.163052353831418,191.18515000000002,192.1989,1.865949999999998,2.8796999999999855,0.34610459280794414,2.88930000000002,41.63052353831419,31
65,3888934,194.44670000000002,1.0124997596752132,4.113325841858561,194.06485,195.07735,1.8609500000000025,2.873449999999991,0.34806822137138993,2.8729999999999905,41.1332584185856,31
66,3946394,197.3197,1.0250597499918426,4.079235331720817,196.93835,197.9634,1.8596499999999878,2.8847000000000094,0.34592500345925187,2.8907999999999845,40.79235331720816,31
67,4004210,200.2105,1.0340487984878943,4.069469681237777,199.82305000000002,200.8571,1.8596499999999878,2.8936999999999955,0.3440623440967496,2.906450000000006,40.69469681237776,31
68,4062339,203.11695,1.030020323517523,4.043104776168427,202.71675000000002,203.74675000000002,1.8556999999999846,2.8857500000000016,0.34699330302925135,2.8819000000000017,40.43104776168426,31
69,4119977,205.99885,1.0320137113331351,4.046434835974409,205.60250000000002,206.6345,1.8474999999999966,2.8795000000000073,0.3457157179651173,2.89255,40.464348359744115,31
70,4177828,208.8914,1.041115168167418,4.009430630944415,208.482,209.5231,1.8393000000000086,2.880449999999996,0.3475480485177052,2.8773000000000195,40.09430630944418,31
71,4235374,211.76870000000002,1.0526533486470115,3.9968535757037102,211.3624,212.41505,1.8465500000000077,2.8992000000000075,0.3439617514532393,2.9072999999999922,39.96853575703712,31
72,4293520,214.67600000000002,1.0537847662477289,3.9817412671003254,214.26165,215.31545,1.8311999999999955,2.884999999999991,0.3442103813851016,2.905200000000008,39.817412671003275,31
73,4351624,217.58120000000002,1.0552137899181806,3.9491157915397466,217.14665000000002,218.20185,1.8257000000000119,2.880950000000013,0.3459848458637516,2.8902999999999963,39.491157915397466,31
74,4409430,220.47150000000002,1.0528931704462972,3.9200773200875574,220.0276,221.0805,1.8445499999999981,2.897449999999992,0.34569181574626484,2.892749999999978,39.2007732008756,31
75,4467285,223.36425,1.0591462271921803,3.9131426715002746,222.925,223.98415,1.8231499999999983,2.8822999999999865,0.34508342391773145,2.8978500000000054,39.13142671500278,31
76,4525242,226.2621,1.0683823764953297,3.886119706595373,225.8073,226.87570000000002,1.811000000000007,2.8793500000000165,0.3467466495604988,2.8839499999999987,38.86119706595376,31
77,4582921,229.14605,1.0704081327609252,3.859120620993039,228.6867,229.7571,1.8100999999999772,2.8804999999999836,0.3459549220736515,2.890550000000019,38.5912062099304,31
78,4640732,232.03660000000002,1.085286319365632,3.840568986488968,231.5672,232.65245000000002,1.8093999999999824,2.8947000000000003,0.3439499208915187,2.9073999999999955,38.40568986488968,31
79,4698880,234.94400000000002,1.1047286422375124,3.8059112364189858,234.46185,235.56660000000002,1.8149500000000103,2.9196500000000185,0.3430590576167682,2.9149500000000046,38.05911236418986,31
80,4757179,237.85895000000002,1.0896187412446832,3.793859115031367,237.38155,238.47115000000002,1.8005500000000154,2.8901500000000055,0.3436367072730728,2.910049999999984,37.93859115031367,31
81,4815380,240.769,1.0913914607529063,3.749699851095933,240.27165000000002,241.36305000000002,1.7875999999999976,2.8789999999999907,0.34628436872359597,2.8877999999999986,37.49699851095933,31
82,4873136,243.6568,1.1054868506534956,3.739392556166095,243.1507,244.2562,1.794099999999986,2.8995999999999924,0.3449941350997014,2.898600000000016,37.39392556166096,31
83,4931108,246.55540000000002,1.1092373318444007,3.7357196226564824,246.05030000000002,247.1595,1.7846000000000117,2.8938500000000147,0.34437633445829724,2.9037999999999897,37.35719622656482,31
84,4989184,249.4592,1.1083975234681276,3.7029971360922644,248.94410000000002,250.0525,1.7898000000000138,2.8982000000000028,0.3446374414116347,2.901600000000002,37.02997136092267,31
85,5047216,252.3608,1.097567554745078,3.6789854151682704,251.84235,252.93990000000002,1.7685999999999922,2.866199999999992,0.34849276877504937,2.869499999999988,36.78985415168273,31
86,5104606,255.2303,1.116410560238408,3.642516323852263,254.70850000000002,255.82495,1.768449999999973,2.8848499999999717,0.34597886069161027,2.890350000000012,36.425163238522615,31
87,5162413,258.12065,1.1348810098304414,3.6315075144795443,257.59335,258.72825,1.765100000000018,2.8999500000000467,0.3436662313561048,2.9098000000000184,36.31507514479547,31
88,5220609,261.03045000000003,1.1205348792420236,3.625341208703155,260.49330000000003,261.61385,1.7729999999999677,2.8934999999999604,0.34550071691399065,2.8943499999999744,36.25341208703153,31
89,5278496,263.9248,1.134903195639979,3.6478535365632467,263.3868,264.5217,1.748550000000023,2.883450000000039,0.34397949882187007,2.9071500000000015,36.47853536563245,31
90,5336639,266.83195,1.142956619714899,3.5820764691990448,266.2703,267.41325,1.785599999999988,2.9285999999999603,0.3426065506372443,2.918800000000033,35.820764691990426,31
91,5395015,269.75075000000004,1.1243293990835548,3.6101775986761453,269.19885,270.3232,1.7696000000000254,2.8939000000000306,0.3399221578258593,2.941849999999988,36.10177598676148,31
92,5453852,272.6926,1.161918465718208,3.5154826821419682,272.0928,273.2547,1.7562500000000227,2.918200000000013,0.34395583607064756,2.907350000000008,35.15482682141968,31
93,5511999,275.59995000000004,1.1619875149520114,3.4977043448537053,275.011,276.17295,1.7405499999999847,2.9025499999999624,0.34341838662041935,2.911900000000003,34.97704344853706,31
94,5570237,278.51185000000004,1.1607704808180688,3.4659757741694577,277.9135,279.0743,1.7332000000000107,2.893950000000018,0.3419095649200833,2.9247499999999604,34.6597577416946,31
95,5628732,281.4366,1.1839344166162424,3.392697001882812,280.8075,281.9914,1.735400000000027,2.9193500000000085,0.3413726594637036,2.9293499999999995,33.92697001882813,31
96,5687319,284.36595,1.187197976060398,3.364523334398232,283.72685,284.91405000000003,1.7442000000000348,2.9313999999999965,0.3400377441896037,2.9408500000000117,33.645233343982326,31
97,5746136,287.3068,1.2091873637945392,3.332605355203274,286.65825,287.86745,1.734899999999982,2.9440999999999917,0.33551417547391305,2.9805000000000064,33.32605355203274,31
98,5805746,290.2873,1.206425066914875,3.2960568633311595,289.60235,290.80875000000003,1.748049999999978,2.954499999999996,0.33938571186152894,2.9465000000000146,32.96056863331159,31
99,5864676,293.23380000000003,1.2087369198524394,3.290314384502821,292.5568,293.76555,1.7554499999999962,2.964150000000018,0.33679105482958366,2.9692000000000007,32.90314384502821,31
100,5924060,296.20300000000003,1.2336335745744407,3.260180043658046,295.52095,296.75460000000004,1.7284999999999968,2.9621500000000083,0.33423576991209747,2.991899999999987,32.601800436580454,31
101,5983898,299.1949,1.2531386549160817,3.1701061152790935,298.48315,299.73625000000004,1.7173999999999978,2.970550000000003,0.3337616607980241,2.99615,31.701061152790935,31
102,6043821,302.19105,1.2731869719965383,3.1306206167336263,301.45365000000004,302.72685,1.720899999999972,2.994049999999959,0.3340906053721768,2.9932000000000016,31.306206167336278,31
103,6103685,305.18425,1.276309017363796,3.1236969512536454,304.44775000000004,305.72405000000003,1.7142000000000053,2.9904999999999973,0.33078627898514773,3.0231,31.23696951253647,31
104,6164147,308.20735,1.2748613909765614,3.061356718681566,307.43825000000004,308.7131,1.708250000000021,2.9831500000000233,0.3341575887188418,2.9925999999999817,30.613567186815676,31
105,6223999,311.19995,1.30144004850653,3.0457078696528157,310.4214,311.72285,1.7040000000000077,3.005449999999996,0.3289203190527079,3.0402500000000146,30.45707869652817,31
106,6284804,314.2402,1.3331127717604396,2.970715343171019,313.42685,314.75995,1.7107000000000312,3.0438500000000204,0.327815112276676,3.0505,29.707153431710196,31
107,6345814,317.2907,1.343038129413128,2.9375876101929492,316.47065000000003,317.81370000000004,1.6920499999999947,3.0351,0.32601962638150933,3.0672999999999893,29.375876101929496,31
108,6407160,320.358,1.3733822460465135,2.84512103091307,319.5058,320.8792,1.694500000000005,3.0679000000000087,0.3227159776680535,3.0987000000000084,28.4512103091307,31
109,6469134,323.4567,1.409289794370858,2.831535206566553,322.57365000000004,323.98295,1.6878500000000258,3.097149999999999,0.3211871075495029,3.1134500000000003,28.31535206566553,31
110,6531403,326.57015,1.3961181807636749,2.796054376098496,325.67080000000004,327.06695,1.6838999999999942,3.079999999999984,0.3217554979970703,3.1079500000000166,27.960543760984955,31
111,6593562,329.67810000000003,1.4351824781137985,2.709354840316351,328.75085,330.18600000000004,1.671799999999962,3.106999999999971,0.31688188227837955,3.155750000000012,27.093548403163503,31
112,6656677,332.83385000000004,1.4668523642207496,2.6568048775381428,331.85785000000004,333.3247,1.677000000000021,3.1439000000000306,0.3156416205040828,3.1681499999999687,26.568048775381442,31
113,6720040,336.002,1.499369648031285,2.611895614767711,335.0017,336.5011,1.6827000000000112,3.182050000000004,0.31817241763311693,3.142949999999985,26.1189561476771,31
114,6782899,339.14495,1.494920086719189,2.547058673885598,338.1838,339.6787,1.6503000000000156,3.1451999999999884,0.3099477738001123,3.226350000000025,25.470586738855978,31
115,6847426,342.3713,1.577417331344355,2.4230180597149307,341.329,342.9064,1.6285500000000184,3.2060000000000173,0.30147723846849495,3.3170000000000077,24.2301805971493,31
116,6913766,345.6883,1.6926215206258466,2.2292316523897178,344.535,346.2276,1.629000000000019,3.321649999999977,0.2846650915198268,3.512900000000002,22.29231652389717,31
117,6984024,349.20120000000003,1.8820206276578364,2.04790045730536,347.8566,349.73865,1.6288999999999874,3.5108999999999924,0.27848171767523644,3.5908999999999764,20.4790045730536,31
118,7055842,352.7921,1.885491042958852,2.136146583635064,351.3675,353.25300000000004,4.908299999999997,6.793749999999989,0.17014036580178654,5.877499999999998,21.36146583635065,31
119,7173392,358.6696,1.1764886643749197,3.906991671553307,358.16125,359.33775,5.082400000000007,6.25890000000004,0.15517589187343858,6.444299999999998,39.069916715533054,31
120,7302278,365.1139,1.301339755506022,3.2854283275459437,364.42015000000004,365.7215,4.796199999999999,6.097549999999956,0.16642811969510365,6.008600000000001,32.85428327545944,31
121,7422450,371.1225,1.2645437493267935,3.495494198319289,370.51775000000004,371.7823,4.928299999999979,6.192850000000021,0.16170371029163294,6.184149999999988,34.9549419831929,31
122,7546133,377.30665,1.2751229177154602,3.4678653798942527,376.7106,377.9857,4.786400000000015,6.061550000000011,0.16366076396844567,6.11020000000002,34.67865379894255,31
123,7668337,383.41685,1.314295872815093,3.2789915535597665,382.77215,384.08645,4.77985000000001,6.094150000000013,0.16139054090039812,6.196149999999989,32.78991553559767,31
124,7792260,389.613,1.4027126283181832,3.085133580793329,388.8663,390.269,4.76585,6.168599999999969,0.16122011382140053,6.202699999999993,30.85133580793329,31
125,7916314,395.8157,1.4167285744004419,3.015082377728543,395.0349,396.45160000000004,4.772299999999973,6.189050000000009,0.1621560265287245,6.166900000000055,30.15082377728543,31
126,8039652,401.98260000000005,1.427693884144258,2.9111139593559408,401.2239,402.65160000000003,4.711950000000002,6.139650000000017,0.1586722307728938,6.302299999999946,29.111139593559425,31
127,8165698,408.2849,1.562691537378775,2.6190576200552442,407.3636,408.9263,7.242849999999976,8.805549999999982,0.11939799530765842,8.375350000000026,26.190576200552464,31
128,8333205,416.66025,1.2421632187273355,3.502365359773787,416.1691,417.41125,4.734400000000051,5.976550000000032,0.15437101529816816,6.477899999999977,35.02365359773788,31
129,8462763,423.13815,1.6787250010793098,2.2259347816695225,422.14570000000003,423.8244,7.542249999999967,9.220999999999947,0.11387057470479044,8.781900000000007,22.259347816695225,31
130,8638401,431.92005,1.3136124071635307,3.1110247173027545,431.36665,432.68025,7.430250000000001,8.743850000000009,0.11345329127997968,8.814200000000028,31.110247173027567,31
131,8814685,440.73425000000003,1.3555465916999616,2.8696751640207623,440.1105,441.46605,7.444550000000049,8.800100000000043,0.1143497501457962,8.74509999999998,28.696751640207616,31
132,8989587,449.47935,1.3545832838586531,2.800393006037357,448.91065000000003,450.26520000000005,7.179449999999974,8.53404999999998,0.11686680106348758,8.556750000000022,28.00393006037359,31
133,9160722,458.03610000000003,1.3595375979480335,2.6773662197071637,457.4447,458.80420000000004,7.203750000000014,8.563300000000027,0.11530966410294838,8.672300000000007,26.77366219707163,31
134,9334168,466.70840000000004,1.457888123783283,2.3937643650968248,466.00800000000004,467.46590000000003,7.360299999999995,8.81819999999999,0.11223596489259066,8.909799999999962,23.937643650968262,31
135,9512364,475.6182,1.5186783129259944,2.0454916831236645,474.82615000000004,476.34485,7.292700000000025,8.811350000000004,0.11414678134613301,8.760649999999998,20.45491683123666,31
136,9687577,484.37885,1.5890714237883687,1.3644211925540848,483.63755000000003,485.2266,7.1754999999999995,8.764599999999973,0.11511718929870601,8.686800000000005,13.644211925540855,31
137,9861313,493.06565,1.5846474240771495,1.1149816227599505,492.4021,493.98675000000003,7.0835500000000025,8.668200000000013,0.1155675232146258,8.652950000000033,11.149816227599501,31
138,10034372,501.71860000000004,1.4937862522171812,1.2813020241798387,501.07030000000003,502.5641,7.171550000000025,8.66534999999999,0.11613997189412686,8.610299999999995,12.813020241798398,31
139,10206578,510.32890000000003,1.5522923795403913,1.3107038452229745,509.73565,511.28795,7.174099999999953,8.726399999999956,0.1170802526591858,8.54114999999996,13.107038452229755,31
140,10377401,518.87005,1.601389099965617,1.0645466185918,518.46205,520.06345,24.487700000000018,26.08910000000003,0.03839125293693087,26.04759999999999,10.645466185918004,31
141,10898353,544.91765,1.570582111782022,1.105060597135198,544.55115,546.12175,21.254599999999982,22.825150000000008,0.04373850497416144,22.86315000000002,11.050605971351992,31
142,11355616,567.7808,1.7825071002696642,1.0337090811095795,567.3763,569.1588,4.168749999999932,5.951249999999959,0.16736541728382565,5.974950000000035,10.337090811095791,31
143,11475115,573.75575,1.7306374347275124,1.050969871238495,573.32755,575.0582,4.104049999999916,5.8346500000000106,0.17161195105627236,5.827099999999973,10.305357099285517,31
144,11591657,579.58285,1.6235102512763815,1.0487792102256748,579.16225,580.78575,9.91115000000002,11.534700000000043,0.08667351387426266,11.53755000000001,10.487792102256758,31
145,11822408,591.1204,1.710469444433041,1.0379459599367884,590.6969,592.4073500000001,,,,,10.379459599367893,31
0,61032,3.0516,1.428645122295648,1.4456576552778362,2.6883,4.11695,1.6288,3.0574500000000002,0.3339790261171598,2.9942000000000006,14.456576552778365,32
1,120916,6.045800000000001,0.970232770241327,4.608181919051191,5.74575,6.716,1.9019000000000004,2.8721500000000004,0.3493144703519344,2.8627499999999992,46.08181919051191,32
2,178171,8.90855,0.9607865797229025,4.848705156700504,8.61795,9.578750000000001,1.9373999999999985,2.898199999999999,0.34535753138436565,2.89555,48.48705156700504,32
3,236082,11.8041,0.9647992657403011,4.866374404095907,11.5161,12.4809,1.9540000000000006,2.918800000000001,0.34233679093492164,2.9211000000000014,48.663744040959095,32
4,294504,14.725200000000001,0.959593991237029,4.864700181175408,14.43495,15.39455,1.9522499999999994,2.9118499999999994,0.3437843784378439,2.9087999999999994,48.64700181175412,32
5,352680,17.634,0.9561565552524844,4.849135635188851,17.3468,18.30295,1.964500000000001,2.920650000000002,0.34161755914253983,2.927250000000001,48.4913563518885,32
6,411225,20.56125,0.9541241998546058,4.83981412232216,20.267400000000002,21.22155,1.9674999999999976,2.921599999999998,0.3440919413667334,2.9061999999999983,48.398141223221586,32
7,469349,23.46745,0.9580695943200379,4.824134154545561,23.18905,24.147100000000002,1.9834999999999994,2.941600000000001,0.33916700583367215,2.948400000000003,48.24134154545561,32
8,528317,26.415850000000002,0.961810115807652,4.818075895498154,26.1306,27.0924,1.9857499999999995,2.9475499999999997,0.3384953880003387,2.9542499999999983,48.18075895498157,32
9,587402,29.3701,0.9515636196943117,4.802670294513327,29.078200000000002,30.02975,1.9909999999999997,2.9425999999999988,0.340164980015307,2.9397500000000036,48.02670294513331,32
10,646197,32.309850000000004,0.9649719071820612,4.789169653254071,32.02075,32.98575,1.9936000000000007,2.9585500000000025,0.33885669750262654,2.9510999999999967,47.89169653254069,32
11,705219,35.26095,0.9674697764377285,4.788103846482535,34.979350000000004,35.9468,1.9906499999999951,2.9581499999999963,0.33809483560138653,2.9577499999999968,47.88103846482539,32
12,764374,38.2187,0.9524879140279547,4.7772515585534165,37.93745,38.88995,2.021099999999997,2.973550000000003,0.33571128829206826,2.978750000000005,47.77251558553421,32
13,823949,41.19745,0.9548266365778458,4.7767862265723835,40.91105,41.86585,2.0138000000000034,2.968650000000004,0.3364850768868403,2.971899999999998,47.76786226572388,32
14,883387,44.16935,0.9511271026580653,4.760541572607941,43.879650000000005,44.8308,2.014949999999999,2.9660499999999956,0.3368421052631579,2.96875,47.60541572607943,32
15,942762,47.1381,0.9519123249044118,4.750026993587234,46.84575,47.797650000000004,2.010849999999998,2.9627499999999998,0.3383922981912928,2.9551500000000033,47.50026993587236,32
16,1001865,50.093250000000005,0.9417944639688766,4.741195556014638,49.80845,50.75025,2.015350000000005,2.957100000000004,0.33834650065131755,2.9555499999999952,47.411955560146374,32
17,1060976,53.0488,0.9500381338375272,4.719383345652993,52.765550000000005,53.7156,2.013399999999997,2.9634499999999946,0.33735915255380816,2.9642000000000053,47.193833456529944,32
18,1120260,56.013000000000005,0.9484180080653285,4.710481120575714,55.72905,56.67745,2.025100000000002,2.973550000000003,0.3363379523745461,2.9731999999999985,47.104811205757166,32
